dataset_name;run_id;setting;accuracy;balanced_accuracy;recall_0;precision_0;recall_1;precision_1;dataset_size;abs_0;rel_0;abs_1;rel_1;active_learning_cycles;samples_per_cycle;initial_sample;active_sampling_strategy;balancing_factor;random_seed;unlabeled_samples;model_name;output_dir;batch_size;num_epochs;max_steps;sampling_strategy;num_iterations;body_learning_rate;head_learning_rate;loss;distance_metric;margin;end_to_end;use_amp;warmup_proportion;l2_weight;max_length;samples_per_label;show_progress_bar;seed;report_to;run_name;logging_dir;logging_strategy;logging_first_step;logging_steps;evaluation_strategy;eval_steps;eval_delay;eval_max_steps;save_strategy;save_steps;save_total_limit;load_best_model_at_end;metric_for_best_model;greater_is_better
datd_train;12;random;0.705;0.640;0.857;0.734;0.422;0.613;16;10;0.62;6;0.38;3;4;balanced;random;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7e7f5ef76680>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-08-37_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;13;max_entropy;0.671;0.544;0.965;0.672;0.123;0.655;16;11;0.69;5;0.31;3;4;balanced;max_entropy;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7e7f5ef76680>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-08-37_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;14;max_entropy_balanced;0.651;0.535;0.920;0.668;0.149;0.500;16;11;0.69;5;0.31;3;4;balanced;max_entropy;0.25;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7e7f5ef76680>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-08-37_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;15;random;0.646;0.618;0.711;0.736;0.526;0.494;16;8;0.50;8;0.50;3;4;balanced;random;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7e7f5ef76680>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-08-37_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;16;max_entropy;0.637;0.533;0.878;0.668;0.188;0.453;16;11;0.69;5;0.31;3;4;balanced;max_entropy;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7e7f5ef76680>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-08-37_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;17;max_entropy_balanced;0.497;0.577;0.310;0.788;0.844;0.396;16;8;0.50;8;0.50;3;4;balanced;max_entropy;0.25;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7e7f5ef76680>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-08-37_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;18;random;0.689;0.585;0.930;0.695;0.240;0.649;16;11;0.69;5;0.31;3;4;balanced;random;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7e7f5ef76680>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-08-37_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;19;max_entropy;0.703;0.600;0.941;0.703;0.260;0.702;16;9;0.56;7;0.44;3;4;balanced;max_entropy;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7e7f5ef76680>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-08-37_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;20;max_entropy_balanced;0.698;0.651;0.808;0.748;0.494;0.580;16;8;0.50;8;0.50;3;4;balanced;max_entropy;0.25;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7e7f5ef76680>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-08-37_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;21;random;0.667;0.587;0.850;0.701;0.325;0.538;64;46;0.72;18;0.28;3;16;balanced;random;0.0;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7e7f5ef76680>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-08-37_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;22;max_entropy;0.712;0.690;0.763;0.788;0.617;0.583;64;32;0.50;32;0.50;3;16;balanced;max_entropy;0.0;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7e7f5ef76680>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-08-37_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;23;max_entropy_balanced;0.712;0.667;0.815;0.760;0.519;0.602;64;33;0.52;31;0.48;3;16;balanced;max_entropy;0.25;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7e7f5ef76680>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-08-37_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;24;random;0.680;0.616;0.829;0.721;0.403;0.559;64;42;0.66;22;0.34;3;16;balanced;random;0.0;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7e7f5ef76680>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-08-37_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;25;max_entropy;0.698;0.634;0.847;0.732;0.422;0.596;64;38;0.59;26;0.41;3;16;balanced;max_entropy;0.0;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7e7f5ef76680>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-08-37_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;26;max_entropy_balanced;0.698;0.621;0.878;0.720;0.364;0.615;64;38;0.59;26;0.41;3;16;balanced;max_entropy;0.25;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7e7f5ef76680>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-08-37_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;27;random;0.692;0.665;0.753;0.769;0.578;0.556;64;42;0.66;22;0.34;3;16;balanced;random;0.0;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7e7f5ef76680>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-08-37_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;28;max_entropy;0.676;0.635;0.770;0.742;0.500;0.538;64;35;0.55;29;0.45;3;16;balanced;max_entropy;0.0;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7e7f5ef76680>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-08-37_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
dataset_name;run_id;setting;accuracy;balanced_accuracy;recall_0;precision_0;recall_1;precision_1;dataset_size;abs_0;rel_0;abs_1;rel_1;active_learning_cycles;samples_per_cycle;initial_sample;active_sampling_strategy;balancing_factor;random_seed;unlabeled_samples;model_name;output_dir;batch_size;num_epochs;max_steps;sampling_strategy;num_iterations;body_learning_rate;head_learning_rate;loss;distance_metric;margin;end_to_end;use_amp;warmup_proportion;l2_weight;max_length;samples_per_label;show_progress_bar;seed;report_to;run_name;logging_dir;logging_strategy;logging_first_step;logging_steps;evaluation_strategy;eval_steps;eval_delay;eval_max_steps;save_strategy;save_steps;save_total_limit;load_best_model_at_end;metric_for_best_model;greater_is_better
datd_train;0;random;0.651;0.514;0.969;0.657;0.058;0.500;16;12;0.75;4;0.25;3;4;balanced;random;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7ef51bccdf30>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-47-46_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;1;max_entropy;0.660;0.513;1.000;0.657;0.026;1.000;16;12;0.75;4;0.25;3;4;balanced;max_entropy;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7ef51bccdf30>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-47-46_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;2;max_entropy_balanced;0.660;0.513;1.000;0.657;0.026;1.000;16;12;0.75;4;0.25;3;4;balanced;max_entropy;0.25;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7ef51bccdf30>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-47-46_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;3;random;0.556;0.549;0.571;0.692;0.526;0.397;16;8;0.50;8;0.50;3;4;balanced;random;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7ef51bccdf30>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-47-46_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;4;max_entropy;0.644;0.495;0.990;0.648;0.000;0.000;16;13;0.81;3;0.19;3;4;balanced;max_entropy;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7ef51bccdf30>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-47-46_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;5;max_entropy_balanced;0.644;0.495;0.990;0.648;0.000;0.000;16;13;0.81;3;0.19;3;4;balanced;max_entropy;0.25;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7ef51bccdf30>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-47-46_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;6;random;0.658;0.624;0.735;0.738;0.513;0.510;16;10;0.62;6;0.38;3;4;balanced;random;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7ef51bccdf30>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-47-46_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;7;max_entropy;0.669;0.541;0.965;0.671;0.117;0.643;16;11;0.69;5;0.31;3;4;balanced;max_entropy;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7ef51bccdf30>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-47-46_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;8;max_entropy_balanced;0.673;0.558;0.941;0.680;0.175;0.614;16;10;0.62;6;0.38;3;4;balanced;max_entropy;0.25;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7ef51bccdf30>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-47-46_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;9;random;0.639;0.499;0.965;0.650;0.032;0.333;16;11;0.69;5;0.31;3;4;balanced;random;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7ef51bccdf30>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-47-46_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;10;max_entropy;0.653;0.508;0.990;0.654;0.026;0.571;16;12;0.75;4;0.25;3;4;balanced;max_entropy;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7ef51bccdf30>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-47-46_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;11;max_entropy_balanced;0.673;0.543;0.976;0.671;0.110;0.708;16;12;0.75;4;0.25;3;4;balanced;max_entropy;0.25;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7ef51bccdf30>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-47-46_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;12;random;0.705;0.640;0.857;0.734;0.422;0.613;16;10;0.62;6;0.38;3;4;balanced;random;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7ef51bccdf30>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-47-46_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;13;max_entropy;0.651;0.502;0.997;0.651;0.006;0.500;16;12;0.75;4;0.25;3;4;balanced;max_entropy;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7ef51bccdf30>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-47-46_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;14;max_entropy_balanced;0.658;0.523;0.969;0.662;0.078;0.571;16;11;0.69;5;0.31;3;4;balanced;max_entropy;0.25;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7ef51bccdf30>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-47-46_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;15;random;0.646;0.618;0.711;0.736;0.526;0.494;16;8;0.50;8;0.50;3;4;balanced;random;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7ef51bccdf30>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-47-46_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;16;max_entropy;0.658;0.511;0.997;0.656;0.026;0.800;16;11;0.69;5;0.31;3;4;balanced;max_entropy;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7ef51bccdf30>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-47-46_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;17;max_entropy_balanced;0.658;0.511;0.997;0.656;0.026;0.800;16;11;0.69;5;0.31;3;4;balanced;max_entropy;0.25;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7ef51bccdf30>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-47-46_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;18;random;0.689;0.585;0.930;0.695;0.240;0.649;16;11;0.69;5;0.31;3;4;balanced;random;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7ef51bccdf30>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-47-46_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;19;max_entropy;0.669;0.594;0.843;0.706;0.344;0.541;16;8;0.50;8;0.50;3;4;balanced;max_entropy;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7ef51bccdf30>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-47-46_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;20;max_entropy_balanced;0.694;0.587;0.941;0.696;0.234;0.679;16;10;0.62;6;0.38;3;4;balanced;max_entropy;0.25;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7ef51bccdf30>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-47-46_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
datd_train;21;random;0.667;0.587;0.850;0.701;0.325;0.538;64;46;0.72;18;0.28;3;16;balanced;random;0.0;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x7ef51bccdf30>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_17-47-46_bba07ad0d5d6;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
